Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,84,Belize,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,116,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,104,Myanmar,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,259118,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,144,Sri Lanka,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,1055434,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,152,Chile,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,8400307,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,156,China,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,18897739,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,124,Canada,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,2350925,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,170,Colombia,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,734340,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,180,Dem.Rep. of the Congo,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,142,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,188,Costa Rica,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,138091,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,191,Croatia,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,988,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,196,Cyprus,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,19539,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,208,Denmark,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,31768,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,214,Dominican Rep.,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,307549,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,218,Ecuador,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,1475982,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,234,Faeroe Isds,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,536517,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,242,Fiji,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,888,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,251,France,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,65104,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,258,French Polynesia,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,159,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,276,Germany,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,541682,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,288,Ghana,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,36483,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,300,Greece,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,818725,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,304,Greenland,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,82707,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,320,Guatemala,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,17335,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,324,Guinea,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,1042,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,328,Guyana,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,144316,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,332,Haiti,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,252922,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,340,Honduras,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,750672,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,344,"China, Hong Kong SAR",,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,266718,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,352,Iceland,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,2454646,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,360,Indonesia,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,2844785,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,372,Ireland,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,613316,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,376,Israel,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,19765,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,381,Italy,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,26437,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,392,Japan,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,1446772,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,404,Kenya,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,99,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,410,Rep. of Korea,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,498239,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,398,Kazakhstan,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,139344,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,458,Malaysia,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,4226,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,462,Maldives,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,51069,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,484,Mexico,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,848539,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,490,"Other Asia, nes",,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,1357545,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,504,Morocco,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,441401,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,528,Netherlands,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,403193,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,540,New Caledonia,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,3651,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,554,New Zealand,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,1638383,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,558,Nicaragua,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,116206,,,0
HS,2016,201605,May 2016,2,0,2,Exports,124,Canada,,591,Panama,,,,,,,,,02,Meat and edible meat offal,0,,,,,,,,620391,,,0
HS,2016,201605,May 2016,2,0,2,Exports,124,Canada,,604,Peru,,,,,,,,,02,Meat and edible meat offal,0,,,,,,,,175852,,,0
HS,2016,201605,May 2016,2,0,2,Exports,124,Canada,,608,Philippines,,,,,,,,,02,Meat and edible meat offal,0,,,,,,,,3586014,,,0
HS,2016,201605,May 2016,2,0,2,Exports,124,Canada,,384,Côte d'Ivoire,,,,,,,,,02,Meat and edible meat offal,0,,,,,,,,83203,,,0
HS,2016,201605,May 2016,2,0,2,Exports,124,Canada,,388,Jamaica,,,,,,,,,02,Meat and edible meat offal,0,,,,,,,,460075,,,0
HS,2016,201605,May 2016,2,0,2,Exports,124,Canada,,616,Poland,,,,,,,,,02,Meat and edible meat offal,0,,,,,,,,48971,,,0
HS,2016,201605,May 2016,2,0,2,Exports,124,Canada,,724,Spain,,,,,,,,,02,Meat and edible meat offal,0,,,,,,,,25287,,,0
HS,2016,201605,May 2016,2,0,2,Exports,124,Canada,,740,Suriname,,,,,,,,,02,Meat and edible meat offal,0,,,,,,,,132022,,,0
HS,2016,201605,May 2016,2,0,2,Exports,124,Canada,,757,Switzerland,,,,,,,,,02,Meat and edible meat offal,0,,,,,,,,1189701,,,0
HS,2016,201605,May 2016,2,0,2,Exports,124,Canada,,762,Tajikistan,,,,,,,,,02,Meat and edible meat offal,0,,,,,,,,656508,,,0
HS,2016,201605,May 2016,2,0,2,Exports,124,Canada,,768,Togo,,,,,,,,,02,Meat and edible meat offal,0,,,,,,,,15376,,,0
HS,2016,201605,May 2016,2,0,2,Exports,124,Canada,,780,Trinidad and Tobago,,,,,,,,,02,Meat and edible meat offal,0,,,,,,,,473674,,,0
HS,2016,201605,May 2016,2,0,2,Exports,124,Canada,,784,United Arab Emirates,,,,,,,,,02,Meat and edible meat offal,0,,,,,,,,387009,,,0
HS,2016,201605,May 2016,2,0,2,Exports,124,Canada,,792,Turkey,,,,,,,,,02,Meat and edible meat offal,0,,,,,,,,26215,,,0
HS,2016,201605,May 2016,2,0,2,Exports,124,Canada,,807,TFYR of Macedonia,,,,,,,,,02,Meat and edible meat offal,0,,,,,,,,86770,,,0
HS,2016,201605,May 2016,2,0,2,Exports,124,Canada,,818,Egypt,,,,,,,,,02,Meat and edible meat offal,0,,,,,,,,229148,,,0
HS,2016,201605,May 2016,2,0,2,Exports,124,Canada,,659,Saint Kitts and Nevis,,,,,,,,,02,Meat and edible meat offal,0,,,,,,,,47983,,,0
HS,2016,201605,May 2016,2,0,2,Exports,124,Canada,,662,Saint Lucia,,,,,,,,,02,Meat and edible meat offal,0,,,,,,,,39295,,,0
HS,2016,201605,May 2016,2,0,2,Exports,124,Canada,,666,Saint Pierre and Miquelon,,,,,,,,,02,Meat and edible meat offal,0,,,,,,,,41600,,,0
HS,2016,201605,May 2016,2,0,2,Exports,124,Canada,,670,Saint Vincent and the Grenadines,,,,,,,,,02,Meat and edible meat offal,0,,,,,,,,2256,,,0
HS,2016,201605,May 2016,2,0,2,Exports,124,Canada,,682,Saudi Arabia,,,,,,,,,02,Meat and edible meat offal,0,,,,,,,,1271333,,,0
HS,2016,201605,May 2016,2,0,2,Exports,124,Canada,,702,Singapore,,,,,,,,,02,Meat and edible meat offal,0,,,,,,,,260852,,,0
HS,2016,201605,May 2016,2,0,2,Exports,124,Canada,,704,Viet Nam,,,,,,,,,02,Meat and edible meat offal,0,,,,,,,,53953,,,0
HS,2016,201605,May 2016,2,0,2,Exports,124,Canada,,710,South Africa,,,,,,,,,02,Meat and edible meat offal,0,,,,,,,,314025,,,0
HS,2016,201605,May 2016,2,0,2,Exports,124,Canada,,842,United States of America,,,,,,,,,02,Meat and edible meat offal,0,,,,,,,,198930066,,,0
HS,2016,201605,May 2016,2,0,2,Exports,124,Canada,,858,Uruguay,,,,,,,,,02,Meat and edible meat offal,0,,,,,,,,24770,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,566,Nigeria,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,148,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,579,Norway,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,4066138,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,581,United States Minor Outlying Islands,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,72737,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,586,Pakistan,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,19717,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,591,Panama,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,41048,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,642,Romania,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,11,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,643,Russian Federation,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,2253988,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,604,Peru,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,710772,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,608,Philippines,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,927850,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,620,Portugal,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,800272,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,686,Senegal,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,279589,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,699,India,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,7469758,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,702,Singapore,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,323473,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,704,Viet Nam,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,6145599,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,894,Zambia,,,,,,,,,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",0,,,,,,,,7285,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,826,United Kingdom,,,,,,,,,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",0,,,,,,,,984428,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,842,United States of America,,,,,,,,,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",0,,,,,,,,27113967,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,0,World,,,,,,,,,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",0,,,,,,,,49863711,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,40,Austria,,,,,,,,,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",0,,,,,,,,31436,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,36,Australia,,,,,,,,,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",0,,,,,,,,256961,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,56,Belgium,,,,,,,,,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",0,,,,,,,,1109667,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,100,Bulgaria,,,,,,,,,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",0,,,,,,,,86169,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,104,Myanmar,,,,,,,,,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",0,,,,,,,,248460,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,124,Canada,,,,,,,,,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",0,,,,,,,,53,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,76,Brazil,,,,,,,,,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",0,,,,,,,,247124,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,156,China,,,,,,,,,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",0,,,,,,,,384315,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,208,Denmark,,,,,,,,,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",0,,,,,,,,1236421,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,276,Germany,,,,,,,,,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",0,,,,,,,,244182,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,300,Greece,,,,,,,,,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",0,,,,,,,,329226,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,251,France,,,,,,,,,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",0,,,,,,,,2957743,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,344,"China, Hong Kong SAR",,,,,,,,,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",0,,,,,,,,29326,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,360,Indonesia,,,,,,,,,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",0,,,,,,,,160831,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,364,Iran,,,,,,,,,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",0,,,,,,,,2813,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,372,Ireland,,,,,,,,,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",0,,,,,,,,795858,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,376,Israel,,,,,,,,,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",0,,,,,,,,69019,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,381,Italy,,,,,,,,,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",0,,,,,,,,4536928,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,388,Jamaica,,,,,,,,,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",0,,,,,,,,9,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,392,Japan,,,,,,,,,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",0,,,,,,,,38,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,418,Lao People's Dem. Rep.,,,,,,,,,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",0,,,,,,,,1,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,484,Mexico,,,,,,,,,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",0,,,,,,,,85199,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,490,"Other Asia, nes",,,,,,,,,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",0,,,,,,,,6205,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,498,Rep. of Moldova,,,,,,,,,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",0,,,,,,,,6561,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,528,Netherlands,,,,,,,,,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",0,,,,,,,,1156746,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,554,New Zealand,,,,,,,,,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",0,,,,,,,,3270833,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,558,Nicaragua,,,,,,,,,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",0,,,,,,,,437,,,0
HS,2016,201603,March 2016,2,0,1,Imports,124,Canada,,579,Norway,,,,,,,,,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",0,,,,,,,,1035129,,,0
